Date;Stocks;Return
2007.08;1,014,357.80;-0.040236168
2007.09;1,042,688.84;0.027930026
2007.1;1,071,604.40;0.027731725
2007.11;1,014,090.96;-0.053670403
2007.12;1,027,351.29;0.013076076
2008.01;954,451.33;-0.070959136
2008.02;936,814.39;-0.018478616
2008.03;904,379.28;-0.034622771
2008.04;937,083.97;0.036162582
2008.05;953,079.73;0.017069719
2008.06;903,509.49;-0.052010591
2008.07;844,159.85;-0.065687899
2008.08;865,433.18;0.025200594
2008.09;824,624.09;-0.047154524
2008.1;664,809.73;-0.193802682
2008.11;619,456.15;-0.068220391
2008.12;623,722.38;0.006887057
2009.01;614,193.61;-0.015277262
2009.02;570,169.56;-0.071677805
2009.03;536,414.87;-0.059201144
2009.04;600,977.45;0.120359415
2009.05;639,122.33;0.0634714
2009.06;651,825.89;0.01987657
2009.07;661,169.20;0.014334058
2009.08;713,228.23;0.078737833
2009.09;738,768.27;0.035809071
2009.1;755,764.52;0.023006199
2009.11;771,017.70;0.02018245
2009.12;789,540.66;0.02402404
2010.01;797,518.90;0.010104913
2010.02;774,200.04;-0.029239257
2010.03;816,846.75;0.055084872
2010.04;848,767.42;0.039077918
2010.05;798,223.53;-0.059549753
2010.06;770,693.13;-0.034489587
2010.07;769,310.93;-0.001793451
2010.08;774,891.06;0.007253413
2010.09;800,554.26;0.033118462
2010.1;836,165.46;0.044483181
2010.11;856,640.82;0.024487211
2010.12;886,937.59;0.035366946
2011.01;913,308.68;0.029732746
2011.02;937,476.60;0.026461941
2011.03;918,108.79;-0.020659513
2011.04;932,512.77;0.015688751
2011.05;934,282.88;0.001898215
2011.06;901,046.47;-0.035574247
2011.07;928,188.46;0.030122742
2011.08;829,380.11;-0.106452896
2011.09;821,603.03;-0.009376979
2011.1;848,180.28;0.032348043
2011.11;863,921.83;0.018559203
2011.12;879,547.54;0.018086949
2012.01;917,592.90;0.043255604
2012.02;951,616.79;0.037079504
2012.03;971,698.23;0.021102444
2012.04;968,420.17;-0.003373537
2012.05;939,608.19;-0.029751528
2012.06;930,162.91;-0.01005236
2012.07;958,921.40;0.030917692
2012.08;985,944.73;0.028180965
2012.09;1,011,244.16;0.025660089
2012.1;1,009,473.31;-0.00175116
2012.11;985,531.47;-0.02371716
2012.12;1,009,723.89;0.024547588
2013.01;1,049,739.16;0.039629913
2013.02;1,065,520.10;0.015033201
2013.03;1,091,690.99;0.024561611
2013.04;1,108,737.27;0.015614565
2013.05;1,157,415.98;0.043904639
2013.06;1,141,761.52;-0.013525353
2013.07;1,178,477.71;0.032157495
2013.08;1,180,056.34;0.00133955
2013.09;1,192,763.12;0.010767944
2013.1;1,221,176.93;0.023821838
2013.11;1,270,921.69;0.040735096
2013.12;1,290,383.22;0.015312926
2014.01;1,298,067.11;0.005954735
2014.02;1,291,627.37;-0.004961022
2014.03;1,318,323.37;0.0206685
2014.04;1,316,664.62;-0.001258227
2014.05;1,332,206.07;0.011803651
2014.06;1,372,254.81;0.030061971
2014.07;1,393,346.71;0.01537025
2014.08;1,389,741.16;-0.00258769
2014.09;1,413,409.38;0.017030668
2014.1;1,379,486.69;-0.024000612
2014.11;1,466,130.44;0.062808689
2014.12;1,483,856.60;0.012090439
2015.01;1,474,350.74;-0.006406185
2015.02;1,509,508.31;0.023846137
2015.03;1,501,435.49;-0.00534798
2015.04;1,511,570.06;0.00674992
2015.05;1,518,644.63;0.004680279
2015.06;1,506,771.49;-0.007818248
2015.07;1,505,486.06;-0.000853102
2015.08;1,471,085.93;-0.02284985
2015.09;1,406,988.45;-0.04357154
2015.1;1,468,407.82;0.043653073
2015.11;1,514,683.18;0.03151397
2015.12;1,503,130.82;-0.007626915
2016.01;1,404,323.98;-0.065734026
2016.02;1,395,462.86;-0.006309883
2016.03;1,477,898.50;0.059074048
2016.04;1,512,582.18;0.023468242
2016.05;1,501,913.72;-0.007053144
2016.06;1,512,974.03;0.007364145
2016.07;1,565,407.97;0.034656206
2016.08;1,582,739.13;0.011071338
2016.09;1,572,028.50;-0.006767148
2016.1;1,562,140.30;-0.00629009
2016.11;1,583,380.57;0.013596903
2016.12;1,645,335.25;0.039128104
2017.01;1,659,332.85;0.008507446
2017.02;1,696,760.23;0.02255568
2017.03;1,725,052.56;0.016674324
2017.04;1,717,320.14;-0.004482426
2017.05;1,744,909.18;0.01606517
2017.06;1,774,313.74;0.016851628
2017.07;1,793,098.23;0.010586904
2017.08;1,792,194.27;-0.000504133
2017.09;1,812,247.53;0.011189222
2017.1;1,863,001.70;0.028006202
2017.11;1,892,584.74;0.015879234
2017.12;1,948,317.85;0.029448145
2018.01;2,031,995.03;0.042948423
2018.02;1,964,451.17;-0.03324017
2018.03;1,961,306.60;-0.001600737
2018.04;1,921,054.60;-0.020523053
2018.05;1,950,645.75;0.015403597
2018.06;1,988,712.40;0.019514897
2018.07;2,020,039.61;0.015752509
2018.08;2,068,424.86;0.023952624
2018.09;2,100,755.19;0.015630411
2018.1;2,016,363.33;-0.040172154
2018.11;1,981,165.41;-0.01745614
2018.12;1,876,986.36;-0.052584731
2019.01;1,905,954.30;0.015433218
2019.02;2,008,584.29;0.053847036
2019.03;2,036,248.85;0.013773164
2019.04;2,100,961.21;0.031780182
2019.05;2,064,407.16;-0.017398727
2019.06;2,093,012.93;0.013856651
2019.07;2,169,517.58;0.036552402
2019.08;2,101,645.39;-0.031284462
2019.09;2,164,812.93;0.030056231
2019.1;2,160,107.30;-0.002173689
2019.11;2,257,110.72;0.04490676
2019.12;2,314,972.69;0.025635415
2020.01;2,383,221.66;0.029481544
2020.02;2,379,636.42;-0.001504367
2020.03;1,933,699.37;-0.187397136
2020.04;2,030,790.18;0.050209878
2020.05;2,150,310.31;0.058854002
2020.06;2,277,796.18;0.059287197
2020.07;2,345,103.26;0.029549211
2020.08;2,475,489.44;0.055599334
2020.09;2,456,529.91;-0.007658902
2020.1;2,497,881.60;0.016833375
2020.11;2,598,225.71;0.040171684
2020.12;2,706,352.62;0.041615672
2021.01;2,770,206.30;0.023593999
2021.02;2,823,755.37;0.019330355
2021.03;2,826,911.68;0.00111777
2021.04;2,972,706.03;0.051573719
2021.05;2,971,487.37;-0.00040995
2021.06;2,997,440.23;0.008733963
2021.07;3,074,644.38;0.025756694
2021.08;3,135,380.12;0.019753745
2021.09;3,124,272.49;-0.003542674
2021.1;3,112,562.47;-0.003748079
2021.11;3,244,326.98;0.042333129
2021.12;3,242,995.44;-0.000410421
2022.01;3,149,975.31;-0.028683398
2022.02;3,030,891.07;-0.037804817
2022.03;2,964,290.32;-0.021973983
2022.04;2,951,359.52;-0.004362191
2022.05;2,689,398.56;-0.08875942
2022.06;2,563,606.39;-0.046773346
2022.07;2,575,847.06;0.004774785
2022.08;2,742,917.90;0.064860543
2022.09;2,537,870.06;-0.074755369
2022.1;2,449,512.94;-0.034815463
2022.11;2,581,608.75;0.053927378
2022.12;2,589,868.98;0.003199644
2023.01;2,604,715.47;0.005732526
2023.02;2,671,794.44;0.025752897
2023.03;2,595,536.54;-0.028541829
2023.04;2,678,188.11;0.031843732
