Date;Value Returns;Momentum Returns;Value-Momentum Spread;Value 12M Returns;Momentum 12M Returns;Value-Momentum 12M Spread;Value 36M Returns;Momentum 36M Returns;Value-Momentum 36M Spread;Rolling Value Mean;Rolling Momentum Mean;Rolling Mean Difference;Value Volatility;Momentum Volatility;Volatility Difference;Value Skewness;Momentum Skewness;Skewness Difference;Value Excess Curtosis;Momentum Excess Kurtosis;Kurtosis Difference;Correlation;Value Drawdown;Momentum Drawdown;Drawdown Difference;Regime;;
29.08.1969;-0.00942178;-0.003152757;-0.006269023;0.063014878;0.0114568;0.051558078;0.115080178;0.057709798;0.05737038;0.005135361;0.00098111;0.004154251;0.008109985;0.008264144;-0.000154158;0.342356381;-0.56144502;0.903801401;1.306757047;-0.892443621;2.199200668;0.068431609;-0.00942178;-0.003152757;-0.006269023;1;;
30.09.1969;-0.000399968;0.020761147;-0.021161115;0.055753841;0.045193488;0.010560353;0.102721831;0.093565036;0.009156795;0.004562458;0.003726782;0.000835676;0.008248402;0.008937384;-0.000688982;0.542453297;-0.056287052;0.598740348;1.156552146;0.402352504;0.754199642;-0.027775694;-0.009817979;0;-0.009817979;1;;
31.10.1969;0.002902826;-0.001085781;0.003988606;0.046358829;0.052206554;-0.005847725;0.094548688;0.10195799;-0.007409302;0.003812056;0.004281604;-0.000469549;0.007922595;0.008347788;-0.000425193;0.866320735;-0.046613474;0.912934209;2.328906731;1.222235077;1.106671654;0.102697439;-0.006943653;-0.001085781;-0.005857873;0;;
28.11.1969;-0.009514911;0.000624724;-0.010139635;0.032134293;0.053090642;-0.020956349;0.093975096;0.088217404;0.005757692;0.002674511;0.004351608;-0.001677097;0.008802985;0.008310086;0.000492898;0.72102366;-0.069586926;0.790610586;1.332621353;1.313306919;0.019314434;0.156405643;-0.016392496;-0.000461735;-0.015930762;1;;
31.12.1969;0.006861743;0.008500466;-0.001638723;0.04279939;0.056545423;-0.013746033;0.088989216;0.096563442;-0.007574227;0.00353264;0.004626414;-0.001093775;0.008653839;0.008394886;0.000258953;0.451450916;-0.172336727;0.623787643;1.320588428;1.131357869;0.189230558;0.182200244;-0.009643235;0;-0.009643235;1;;
30.01.1970;0.001894679;0.012076276;-0.010181597;0.044644832;0.05835177;-0.013706938;0.094219706;0.126880228;-0.032660522;0.003680133;0.004770361;-0.001090228;0.008605423;0.008515868;8.95558E-05;0.403427548;-0.186018909;0.589446457;1.395422444;0.919419409;0.476003036;0.189360875;-0.007766827;0;-0.007766827;1;;
27.02.1970;-0.00610086;-0.004165196;-0.001935664;0.029399039;0.067292911;-0.037893872;0.091746658;0.126576898;-0.03483024;0.002453464;0.00546557;-0.003012106;0.008882074;0.00721887;0.001663204;0.703087702;0.635639991;0.067447711;1.32864222;0.306530861;1.022111359;0.475843944;-0.013820302;-0.004165196;-0.009655106;1;;
31.03.1970;0.006503265;0.000905364;0.005597901;0.036665373;0.064938584;-0.028273211;0.086584086;0.140858696;-0.054274611;0.003041374;0.005281173;-0.002239799;0.00889855;0.007311944;0.001586606;0.475451926;0.679628664;-0.204176739;1.066826527;0.204320943;0.862505583;0.435075211;-0.007406914;-0.003263603;-0.004143311;0;;
30.04.1970;0.026496289;0.001582258;0.024914031;0.058082975;0.059520659;-0.001437685;0.121185418;0.142711055;-0.021525637;0.004772893;0.004854369;-8.1476E-05;0.011192597;0.007370591;0.003822007;0.679580143;0.857678899;-0.178098756;0.185215474;0.332885398;-0.147669924;0.253120086;0;-0.001686509;0.001686509;0;;
29.05.1970;0.002034862;-0.002509938;0.004544801;0.036845083;0.044658697;-0.007813614;0.116182159;0.148663673;-0.032481514;0.003062487;0.003671793;-0.000609306;0.009695528;0.007313937;0.002381592;1.011749548;1.265309433;-0.253559884;2.380635685;1.420987846;0.959647839;0.133536274;0;-0.004192214;0.004192214;0;;
30.06.1970;-0.007989651;0.007306037;-0.015295688;0.019572909;0.048765566;-0.029192657;0.117611029;0.129312429;-0.0117014;0.00166205;0.004000503;-0.002338453;0.009997967;0.007386998;0.002610969;1.262390437;1.080824451;0.181565986;2.673964309;0.919130373;1.754833936;0.087771766;-0.007989651;0;-0.007989651;1;;
31.07.1970;-0.005332866;-0.019570962;0.014238096;0.007408084;0.020926872;-0.013518788;0.103151239;0.097029439;0.0061218;0.000661136;0.001772636;-0.001111501;0.010051227;0.009937506;0.000113721;1.551886814;-0.193596652;1.745483466;3.349687557;1.686906839;1.662780718;0.176169868;-0.01327991;-0.019570962;0.006291052;0;;
31.08.1970;0.012660279;-0.026520446;0.039180725;0.029865316;-0.003005281;0.032870597;0.113625823;0.072680939;0.040944885;0.002501307;-0.000174671;0.002675978;0.01005882;0.012852412;-0.002793592;1.176831019;-0.697142791;1.87397381;1.893331769;0.858333092;1.034998677;-0.107302047;-0.000787758;-0.045572378;0.044784619;0;;
30.09.1970;-0.00157574;-0.009782623;0.008206883;0.028653945;-0.032837898;0.061491843;0.11213972;0.059170558;0.052969161;0.002403326;-0.002719985;0.005123311;0.01009531;0.011254454;-0.001159144;1.194460936;-0.979043269;2.173504205;1.87722453;0.666746922;1.210477608;-0.044545332;-0.002362257;-0.054909183;0.052546926;0;;
30.10.1970;0.004891248;0.022803967;-0.017912719;0.030693423;-0.009707525;0.040400949;0.108538567;0.068146559;0.040392008;0.002569028;-0.000729173;0.003298201;0.010120541;0.013465551;-0.00334501;1.12820918;-0.36533024;1.49353942;1.709562413;0.378174068;1.331388345;0.002037581;0;-0.033357363;0.033357363;1;;
30.11.1970;-0.007450966;0.007220383;-0.014671349;0.032841153;-0.003179972;0.036021125;0.106363684;0.051522046;0.054841639;0.002741024;-0.000179535;0.002920558;0.009911896;0.013659059;-0.003747163;1.223462316;-0.473571418;1.697033733;1.899271071;0.244767512;1.654503558;-0.041211135;-0.007450966;-0.026377833;0.018926867;1;;
31.12.1970;0.017301616;-0.001777754;0.01907937;0.0435504;-0.01333915;0.05688955;0.132611222;0.043300516;0.089310706;0.003611013;-0.001036053;0.004647066;0.010730799;0.013384785;-0.002653986;0.937992368;-0.302508089;1.240500457;0.308196375;0.424048721;-0.115852346;-0.070554652;0;-0.028108694;0.028108694;0;;
29.01.1971;0.021999343;0.000403402;0.021595942;0.064490955;-0.024718892;0.089209847;0.135866056;0.060347224;0.075518832;0.005286402;-0.002008792;0.007295194;0.01193982;0.012754541;-0.000814721;0.570981144;-0.1928401;0.763821244;-0.982776744;1.051023939;-2.033800683;-0.025633471;0;-0.027716631;0.027716631;0;;
26.02.1971;0.015946568;-0.009524571;0.025471139;0.088104304;-0.029967652;0.118071956;0.140871047;0.053217425;0.087653622;0.007123687;-0.002455407;0.009579094;0.011722605;0.012929546;-0.00120694;0.216075148;-0.081630277;0.297705425;-1.23513645;0.770455595;-2.005592046;-0.082632207;0;-0.036977213;0.036977213;0;;
31.03.1971;-0.012825268;-0.00015543;-0.012669839;0.067208733;-0.030995725;0.098204458;0.132099507;0.043960125;0.088139383;0.005512976;-0.002543806;0.008056783;0.013066465;0.012908088;0.000158377;0.214049015;-0.058691732;0.272740747;-1.370458309;0.79910262;-2.169560929;-0.098784369;-0.012825268;-0.037126896;0.024301627;1;;
30.04.1971;0.024932066;-0.004282947;0.029215013;0.065582471;-0.036670156;0.102252626;0.181761355;0.028034455;0.1537269;0.005382624;-0.003032574;0.008415198;0.012844013;0.012848557;-4.54414E-06;0.163256075;0.073623722;0.089632353;-1.471736864;0.888792426;-2.36052929;-0.167680303;0;-0.04125083;0.04125083;0;;
31.05.1971;0.01376788;-0.006726849;0.020494729;0.07805958;-0.040742653;0.118802233;0.200111711;0.000253851;0.19985786;0.006360376;-0.003383983;0.009744359;0.013011492;0.012890561;0.000120931;-0.082989244;0.168497309;-0.251486553;-1.597366648;0.844822135;-2.442188783;-0.178589648;0;-0.047700191;0.047700191;0;;
30.06.1971;0.005092449;0.008703305;-0.003610856;0.092276452;-0.039412035;0.131688487;0.205337453;0.009399427;0.195938026;0.007450551;-0.003267544;0.010718095;0.012224085;0.013001732;-0.000777647;-0.245708153;0.158990019;-0.404698172;-1.161891762;0.716741577;-1.878633339;-0.110360808;0;-0.039412035;0.039412035;1;;
30.07.1971;0.008063138;0.003979098;0.00408404;0.106987041;-0.01633856;0.123325601;0.19725852;0.022074736;0.175183784;0.008566885;-0.001305039;0.009871923;0.011543262;0.012060419;-0.000517157;-0.492953088;-0.099091848;-0.39386124;-0.481131938;1.693334313;-2.174466251;-0.276355019;0;-0.035589761;0.035589761;0;;
31.08.1971;-0.007589874;0.020081426;-0.0276713;0.084850638;0.030750733;0.054099904;0.18765342;0.039426653;0.148226767;0.006879372;0.002578451;0.004300921;0.012342935;0.01061978;0.001723155;-0.156338404;0.825636944;-0.981975349;-1.173862639;-0.093413351;-1.080449288;-0.407028756;-0.007589874;-0.016223028;0.008633155;1;;
30.09.1971;0.004707604;0.017124581;-0.012416977;0.091677885;0.05875935;0.032918535;0.185568027;0.070269685;0.115298342;0.007402984;0.004820718;0.002582266;0.012082166;0.010613189;0.001468977;-0.286050366;0.507468104;-0.793518471;-0.90443188;-0.904981582;0.000549702;-0.522552144;-0.002918;0;-0.002918;1;;
29.10.1971;0.017325486;0.001693632;0.015631854;0.105185996;0.036906909;0.068279088;0.191915647;0.080448944;0.111466703;0.00843917;0.003061523;0.005377647;0.012376771;0.008986261;0.00339051;-0.511143281;0.671693111;-1.182836392;-0.952784185;-0.113146739;-0.839637446;-0.573030269;0;0;0;0;;
30.11.1971;-0.005328786;0.006007659;-0.011336444;0.107549007;0.035658441;0.071890566;0.180681324;0.087174001;0.093507324;0.008616019;0.002960463;0.005655556;0.012142016;0.008941948;0.003200068;-0.508341068;0.715343518;-1.223684586;-0.868683467;0.005007313;-0.87369078;-0.565454146;-0.005328786;0;-0.005328786;1;;
31.12.1971;-0.023194185;0.006514359;-0.029708544;0.063460721;0.044261532;0.019199189;0.157272548;0.088592528;0.06868002;0.005241369;0.003651472;0.001589896;0.014837006;0.008862548;0.005974458;-0.541373595;0.477136812;-1.018510407;-0.557535027;-0.135357083;-0.422177944;-0.497250468;-0.028399374;0;-0.028399374;1;;
31.01.1972;0.004166591;0.007951998;-0.003785407;0.044904513;0.052141062;-0.007236548;0.161949467;0.086009995;0.075939472;0.003755306;0.004280522;-0.000525216;0.013867323;0.008878926;0.004988398;-0.468240918;0.23672116;-0.704962078;-0.224179683;-0.307335417;0.083155734;-0.485981572;-0.024351112;0;-0.024351112;1;;
29.02.1972;-0.008925642;0.008539022;-0.017464664;0.019323361;0.07132927;-0.052005908;0.141737497;0.109156459;0.032581038;0.001682622;0.005785821;-0.0041032;0.013737661;0.007790155;0.005947506;-0.096020927;0.270348817;-0.366369744;-0.383071791;0.021731038;-0.404802829;-0.430232999;-0.033059404;0;-0.033059404;1;;
31.03.1972;-0.006753634;-0.001654119;-0.005099515;0.025592726;0.06972343;-0.044130704;0.134652554;0.103879742;0.030772811;0.002188591;0.00566093;-0.003472339;0.013258191;0.007905227;0.005352965;-0.129445334;0.270964369;-0.400409703;-0.012403295;-0.113782784;0.10137949;-0.45896757;-0.039589767;-0.001654119;-0.037935648;1;;
28.04.1972;-0.011719469;0.003710595;-0.015430064;-0.011082434;0.07831109;-0.089393524;0.114979507;0.100597485;0.014382022;-0.000865703;0.006327059;-0.007192762;0.011668917;0.007305148;0.004363769;-0.216549325;0.287185261;-0.503734586;-0.337202482;0.563545645;-0.900748127;-0.268157937;-0.050845265;0;-0.050845265;1;;
31.05.1972;0.012875876;-0.004150661;0.017026537;-0.011952573;0.081107835;-0.093060408;0.104420419;0.08337441;0.021046009;-0.000940037;0.006541741;-0.007481778;0.011569642;0.006914031;0.004655611;-0.23699742;0.581454085;-0.818451505;-0.307626278;0.409765648;-0.717391926;-0.232075713;-0.038624066;-0.004150661;-0.034473405;0;;
30.06.1972;0.00358288;0.002316262;0.001266618;-0.013436542;0.074262331;-0.087698873;0.098691801;0.082245799;0.016446003;-0.001065834;0.006009488;-0.007075322;0.01150612;0.00697805;0.004528071;-0.210678782;0.813304891;-1.023983673;-0.247363246;0.566538409;-0.813901655;-0.268529059;-0.035179571;-0.001844013;-0.033335558;0;;
31.07.1972;0.009759838;-0.005141342;0.01490118;-0.011776029;0.064503418;-0.076279446;0.102055213;0.069023722;0.03303149;-0.000924443;0.005249451;-0.006173894;0.011638166;0.007680622;0.003957543;-0.212176669;0.635606318;-0.847782987;-0.344608018;0.061315348;-0.405923366;-0.343804482;-0.02576308;-0.006975874;-0.018787206;0;;
31.08.1972;0.009412992;-0.008934029;0.018347021;0.005155116;0.034224412;-0.029069296;0.123009599;0.062823859;0.06018574;0.000492463;0.002831496;-0.002339034;0.011786969;0.00713466;0.004652309;-0.545952456;0.226815769;-0.772768224;-0.221761078;0.208758456;-0.430519534;-0.372626467;-0.016592596;-0.015847581;-0.000745015;0;;
29.09.1972;-0.001232383;0.009064563;-0.010296946;-0.000787516;0.02602889;-0.026816407;0.122074415;0.050645292;0.071429123;-2.53625E-06;0.002159828;-0.002162365;0.011718387;0.005947363;0.005771024;-0.408852321;-0.588621719;0.179769398;-0.252656551;-0.831067091;0.57841054;-0.547447168;-0.01780453;-0.006926669;-0.010877862;1;;
31.10.1972;0.002067869;0.003408887;-0.001341018;-0.015773479;0.027785816;-0.043559294;0.121140243;0.055372726;0.065767517;-0.001274004;0.002302766;-0.003576771;0.010423545;0.005955746;0.004467799;-0.639744403;-0.671499127;0.031754724;0.19663145;-0.761636207;0.958267656;-0.595775966;-0.015773479;-0.003541394;-0.012232085;1;;
30.11.1972;0.000487236;-0.012842691;0.013329927;-0.010018529;0.008527391;-0.018545921;0.132461776;0.041168457;0.091293319;-0.000789336;0.000731904;-0.00152124;0.010352843;0.0072377;0.003115143;-0.814518063;-0.593681725;-0.220836339;0.50730758;-0.761186052;1.268493632;-0.496651701;-0.015293928;-0.016338604;0.001044676;0;;
29.12.1972;-0.026471521;0.029131936;-0.055603457;-0.013340072;0.031190204;-0.044530276;0.094970385;0.062468235;0.032502149;-0.001062447;0.002616702;-0.003679149;0.011019393;0.010899219;0.000120174;-1.050341403;1.110551929;-2.160893332;1.303949989;2.432286536;-1.128336547;-0.75919987;-0.041360596;0;-0.041360596;1;;
31.01.1973;-0.008755112;0.007800732;-0.016555844;-0.026036497;0.031035451;-0.057071948;0.083331232;0.05797981;0.025351422;-0.002139256;0.002604096;-0.004743352;0.011093066;0.010892573;0.000200493;-0.726708344;1.115692325;-1.842400669;0.686490965;2.454541146;-1.768050181;-0.805733433;-0.049753591;0;-0.049753591;1;;
28.02.1973;0.005471034;0.020361153;-0.014890119;-0.011888379;0.043121285;-0.055009664;0.095944377;0.084036724;0.011907653;-0.000939533;0.003589274;-0.004528807;0.011070874;0.011960437;-0.000889563;-1.062312115;0.889144514;-1.951456629;1.280131166;0.691975191;0.588155975;-0.624572222;-0.04455476;0;-0.04455476;1;;
30.03.1973;0.007599073;-0.01077608;0.018375152;0.002390129;0.033590209;-0.031200079;0.097137562;0.071385064;0.025752498;0.000256526;0.00282911;-0.002572584;0.011160581;0.012596928;-0.001436348;-1.360042186;0.824671712;-2.184713898;1.8761634;0.318321508;1.557841892;-0.68022125;-0.037294262;-0.01077608;-0.026518183;0;;
30.04.1973;0.017234262;-0.001879368;0.01911363;0.03175723;0.027833837;0.003923393;0.087238142;0.067682189;0.019555953;0.002669337;0.00236328;0.000306057;0.011461807;0.012664544;-0.001202736;-1.54666559;0.938371706;-2.485037296;3.266346577;0.414484963;2.851861614;-0.693813854;-0.020702739;-0.012635195;-0.008067544;0;;
31.05.1973;-0.02902753;0.037887395;-0.066914925;-0.010927311;0.071222064;-0.082149375;0.053534507;0.110922232;-0.057387725;-0.000822613;0.005866452;-0.006689065;0.014139875;0.016058309;-0.001918434;-1.184914718;0.84966682;-2.034581538;0.722471862;-0.113240386;0.835712247;-0.808975089;-0.04912932;0;-0.04912932;1;;
29.06.1973;0.01555613;0.006598113;0.008958017;0.000872825;0.075798278;-0.074925452;0.07854059;0.110141488;-0.031600897;0.000175157;0.006223273;-0.006048115;0.014881975;0.016019777;-0.001137802;-1.115507656;0.77681031;-1.892317966;0.457802573;-0.180897932;0.638700505;-0.761579264;-0.034337452;0;-0.034337452;0;;
31.07.1973;-0.013093434;-0.009602829;-0.003490605;-0.021779312;0.070973813;-0.092753125;0.070125627;0.121428423;-0.051302795;-0.001729282;0.005851482;-0.007580764;0.015005671;0.016355755;-0.001350085;-0.732429678;0.749528552;-1.48195823;-0.323446752;-0.293351592;-0.03009516;-0.624803864;-0.04698129;-0.009602829;-0.037378461;1;;
31.08.1973;0.029691385;0.007677565;0.02201382;-0.00212755;0.08892477;-0.09105232;0.088123196;0.160823828;-0.072700631;-3.94158E-05;0.007235781;-0.007275197;0.017335492;0.015679593;0.001655899;-0.206570385;0.623650107;-0.830220492;-0.259508867;-0.129147616;-0.130361251;-0.499254791;-0.018684845;-0.00199899;-0.016685854;0;;
28.09.1973;0.020774469;-0.012052279;0.032826748;0.019859578;0.066136682;-0.046277104;0.112481359;0.158163128;-0.045681768;0.001794489;0.005476045;-0.003681556;0.01833315;0.016612894;0.001720256;-0.376406522;0.736346231;-1.112752753;-0.641234011;-0.315252467;-0.325981544;-0.553184557;0;-0.014027177;0.014027177;0;;
31.10.1973;-0.002760314;0.000721818;-0.003482132;0.014945671;0.063281631;-0.048335961;0.104010572;0.1331586;-0.029148028;0.00139214;0.005252122;-0.003859982;0.018379527;0.016661328;0.001718199;-0.296403238;0.776002923;-1.072406161;-0.71722147;-0.298911794;-0.418309676;-0.543909299;-0.002760314;-0.013315484;0.01055517;1;;
30.11.1973;-0.00217394;0.021382455;-0.023556395;0.012246037;0.100146038;-0.087900002;0.109880198;0.149091432;-0.039211233;0.001170375;0.008104218;-0.006933842;0.018407471;0.016205359;0.002202112;-0.252462187;0.462094081;-0.714556267;-0.756174352;-0.74465032;-0.011524032;-0.578571605;-0.004928254;0;-0.004928254;1;;
31.12.1973;0.003067567;0.030826063;-0.027758496;0.042959905;0.101957067;-0.058997162;0.094350793;0.186622921;-0.092272128;0.003631966;0.008245395;-0.004613429;0.016220068;0.016411273;-0.000191204;-0.379813941;0.474000802;-0.853814742;0.165923673;-0.776636912;0.942560585;-0.436554931;-0.001875804;0;-0.001875804;1;;
31.01.1974;0.025665791;-0.003241713;0.028907504;0.079176607;0.089882953;-0.010706346;0.098276803;0.182299288;-0.084022485;0.006500375;0.007325191;-0.000824817;0.016861234;0.016744669;0.000116565;-0.670290907;0.609085185;-1.279376093;0.332594576;-0.831494038;1.164088614;-0.484664793;0;-0.003241713;0.003241713;0;;
28.02.1974;-0.019067872;0.018717078;-0.03778495;0.052838888;0.08812686;-0.035287972;0.060424865;0.216010454;-0.155585589;0.004455466;0.007188185;-0.002732719;0.01841395;0.016634675;0.001779275;-0.405070349;0.633434151;-1.0385045;-0.766699964;-0.741297861;-0.025402103;-0.530191905;-0.019067872;0;-0.019067872;1;;
29.03.1974;0.020144202;0.009376923;0.010767279;0.065947276;0.110294766;-0.04434749;0.095840729;0.227603696;-0.131762968;0.005500893;0.008867602;-0.003366709;0.018956765;0.015643957;0.003312808;-0.508671615;0.53895879;-1.047630405;-0.920848865;-0.553088617;-0.367760247;-0.526246004;0;0;0;0;;
30.04.1974;-0.003844798;0.018412432;-0.02225723;0.043858788;0.132867067;-0.089008279;0.065072973;0.255584468;-0.190511495;0.003744305;0.010558585;-0.00681428;0.018746129;0.01547244;0.003273689;-0.22786708;0.224096176;-0.451963256;-1.007863614;-0.676039347;-0.331824267;-0.515322295;-0.003844798;0;-0.003844798;1;;
31.05.1974;-0.003113663;-0.042167884;0.039054221;0.071717886;0.045485729;0.026232158;0.047337082;0.210783888;-0.163446805;0.005903794;0.003887312;0.002016482;0.015905028;0.019382529;-0.003477501;0.080408037;-1.095387087;1.175795123;-1.285060987;1.89926708;-3.184328067;-0.06312513;-0.00694649;-0.042167884;0.035221394;0;;
28.06.1974;0.017928131;-0.011431629;0.02935976;0.074221062;0.026759448;0.047461614;0.060712256;0.186615181;-0.125902925;0.00610146;0.002384833;0.003716627;0.016049971;0.019846545;-0.003796574;0.056054286;-0.797678267;0.853732554;-1.359537648;1.01090383;-2.370441478;-0.120112959;0;-0.053117466;0.053117466;0;;
31.07.1974;0.02009584;0.010457945;0.009637895;0.110346687;0.04755675;0.062789938;0.073373401;0.194272608;-0.120899207;0.008867233;0.004056564;0.004810669;0.015282854;0.019588201;-0.004305347;-0.294434759;-1.105067858;0.810633099;-1.09700958;1.733824166;-2.830833746;-0.18022206;0;-0.043215021;0.043215021;0;;
30.08.1974;0.004930319;0.018172071;-0.013241752;0.083646097;0.05846658;0.025179518;0.086915022;0.192037208;-0.105122186;0.006803811;0.004931107;0.001872704;0.013816931;0.019994617;-0.006177686;-0.232453487;-1.158877024;0.926423537;-0.883627407;1.590960211;-2.474587617;-0.231264891;0;-0.025828257;0.025828257;1;;
30.09.1974;0.014357436;0.012530799;0.001826638;0.076833826;0.084804376;-0.00797055;0.097354425;0.186653444;-0.089299019;0.006269058;0.006979696;-0.000710638;0.013343128;0.019345168;-0.00600204;-0.219170518;-1.581909273;1.362738755;-0.65250865;3.146289511;-3.798798161;-0.139105305;0;-0.013621106;0.013621106;0;;
31.10.1974;-0.021925098;0.013257969;-0.035183066;0.056139415;0.098393838;-0.042254423;0.055016154;0.200353101;-0.145336947;0.004671993;0.008024376;-0.003352383;0.015495463;0.019314974;-0.003819511;-0.403013231;-1.776801624;1.373788393;-0.816313201;3.716122715;-4.532435915;-0.184818429;-0.021925098;-0.000543726;-0.021381372;1;;
29.11.1974;0.001267681;0.036073202;-0.034805521;0.059782166;0.114192255;-0.054410089;0.062012817;0.236226852;-0.174214035;0.004958795;0.009248605;-0.00428981;0.015388717;0.020657519;-0.005268802;-0.470136907;-1.422434072;0.952297165;-0.684900568;2.848122976;-3.533023544;-0.17636546;-0.020685211;0;-0.020685211;1;;
31.12.1974;0.005412284;0.01256602;-0.007153736;0.062259456;0.094455464;-0.032196008;0.093114634;0.243659658;-0.150545023;0.005154188;0.007726934;-0.002572747;0.015377402;0.019567358;-0.004189956;-0.516715821;-1.538849416;1.022133595;-0.638814742;3.52739856;-4.166213302;-0.172466623;-0.015384881;0;-0.015384881;1;;
31.01.1975;0.081092353;-0.053537354;0.134629708;0.119663525;0.0392301;0.080433425;0.176854402;0.167791137;0.009063265;0.009773068;0.003535631;0.006237437;0.026442012;0.026343697;9.83146E-05;1.795582848;-1.416786592;3.21236944;4.885512516;1.305506762;3.580005755;-0.621978973;0;-0.053537354;0.053537354;0;;
28.02.1975;0.011149007;-0.0204733;0.031622307;0.154153921;-0.000749421;0.154903342;0.200692108;0.13419766;0.066494448;0.012291141;0.000269766;0.012021375;0.024835797;0.026717131;-0.001881334;1.971470083;-1.014935295;2.986405378;5.877834186;0.2269097;5.650924486;-0.583966578;0;-0.072914568;0.072914568;0;;
31.03.1975;0.017866621;-0.017056116;0.034922737;0.151577148;-0.026917276;0.178494425;0.230454457;0.116699807;0.11375465;0.012101343;-0.001932987;0.01403433;0.024778965;0.026986321;-0.002207356;2.010411821;-0.72336658;2.7337784;6.05625161;-0.326340908;6.382592518;-0.60300542;0;-0.088727045;0.088727045;0;;
30.04.1975;0.018045183;-0.006595041;0.024640225;0.176882444;-0.050811663;0.227694107;0.26751281;0.10523405;0.16227876;0.013925508;-0.004016943;0.017942451;0.024299433;0.02622726;-0.001927827;1.893417472;-0.552841516;2.446258988;5.968003185;-0.254645715;6.2226489;-0.583868664;0;-0.094736928;0.094736928;0;;
30.05.1975;0.006851102;-0.00138241;0.008233512;0.188646431;-0.010394249;0.19904068;0.259973409;0.108306368;0.151667041;0.014755905;-0.000618154;0.015374059;0.023829939;0.023314814;0.000515126;1.91907108;-0.837700454;2.756771534;6.340804967;1.371615601;4.969189366;-0.784702929;0;-0.095988372;0.095988372;0;;
30.06.1975;0.010904827;0.004393887;0.006510939;0.180445237;0.005447874;0.174997363;0.269165931;0.110603692;0.158562239;0.01417063;0.000700639;0.01346999;0.023831193;0.023094086;0.000737107;2.006483151;-1.05545882;3.061941971;6.617122102;1.888314359;4.728807742;-0.788153431;0;-0.092016247;0.092016247;0;;
31.07.1975;-0.002060231;-0.012647845;0.010587613;0.154806441;-0.017543351;0.172349793;0.2543093;0.102223858;0.152085441;0.01232429;-0.001224843;0.013549134;0.024186037;0.023169714;0.001016324;2.160287388;-0.774241288;2.934528676;6.929270462;1.380111607;5.549158854;-0.755207379;-0.002060231;-0.103500284;0.101440053;0;;
29.08.1975;0.010766361;0.006545466;0.004220895;0.161512876;-0.028762119;0.190274994;0.255991013;0.119439533;0.136551481;0.012810627;-0.002193727;0.015004354;0.024082295;0.022518809;0.001563486;2.118741982;-0.75357946;2.872321442;6.866537637;1.742573797;5.123963839;-0.757423134;0;-0.097632276;0.097632276;0;;
30.09.1975;0.010220959;0.017796847;-0.007575888;0.156776309;-0.02371083;0.180487139;0.270394058;0.129126984;0.141267074;0.012465921;-0.00175489;0.01422081;0.024087746;0.022880251;0.001207494;2.168661124;-0.743801302;2.912462426;7.033875002;1.529554039;5.504320962;-0.757286076;0;-0.081572976;0.081572976;1;;
31.10.1975;-0.000428009;-0.008283482;0.007855473;0.182201073;-0.044466339;0.226667411;0.267229852;0.115969666;0.151260186;0.014257345;-0.003550011;0.017807355;0.022007055;0.022436034;-0.000428979;2.944404112;-0.535525506;3.479929618;9.476195977;1.638695521;7.837500457;-0.727629826;-0.000428009;-0.089180749;0.08875274;0;;
28.11.1975;0.00785795;0.008080576;-0.000222626;0.189982231;-0.070282948;0.260265178;0.276565692;0.139623172;0.13694252;0.014806534;-0.005882729;0.020689263;0.021733964;0.019157493;0.002576471;2.986312279;-1.360286319;4.346598598;9.706545897;2.662954311;7.043591586;-0.763378271;0;-0.081820806;0.081820806;1;;
31.12.1975;0.00559105;0.015091743;-0.009500692;0.190193815;-0.067963881;0.258157697;0.318608611;0.124075574;0.194533037;0.014821431;-0.005672252;0.020493684;0.021726999;0.01939106;0.002335939;2.987210432;-1.306689714;4.293900147;9.711924816;2.513420393;7.198504423;-0.758743907;0;-0.067963881;0.067963881;1;;
30.01.1976;-0.004598318;0.009209568;-0.013807886;0.09585543;-0.006173383;0.102028814;0.324138208;0.125646955;0.198491253;0.007680542;-0.000443342;0.008123884;0.007173634;0.012571424;-0.00539779;-0.303490339;-0.184663454;-0.118826885;-0.536535024;-1.192092814;0.65555779;-0.186685953;-0.004598318;-0.059380231;0.054781913;1;;
27.02.1976;0.013834191;0.01024309;0.0035911;0.098765558;0.02499143;0.073774128;0.335151926;0.114484862;0.220667065;0.007904307;0.002116357;0.00578795;0.007331796;0.011171489;-0.003839692;-0.341229189;-0.379491759;0.03826257;-0.707858674;-1.022437256;0.314578582;-0.063080328;0;-0.049745378;0.049745378;0;;
31.03.1976;-0.002579542;0.017432902;-0.020012445;0.076694357;0.06095579;0.015738566;0.321664421;0.146265819;0.175398602;0.00620046;0.004990442;0.001210018;0.007180364;0.010183374;-0.00300301;-0.12244855;-0.447278053;0.324829502;-1.045586622;-0.956945427;-0.088641195;0.040227412;-0.002579542;-0.033179682;0.030600139;1;;
30.04.1976;0.009156205;0.011254188;-0.002097983;0.067293288;0.080018755;-0.012725467;0.311168825;0.161348711;0.149820114;0.005459712;0.006477878;-0.001018166;0.006244913;0.009625599;-0.003380686;-0.489720694;-0.870484125;0.380763432;-1.325216248;0.045866698;-1.371082946;0.304464642;0;-0.022298904;0.022298904;1;;
